,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,"@runtheirstops #HODL and accumulate your position in #Bitcoin , don't leverage trade.",1236484728913448960,2020-03-08 02:51:46,Twitter for Android,en,,Netral, hodl and accumulate your position in bitcoin  dont leverage trade
1,"RT @cashflownexus: $BTC to 5k 😅🥴🙏🏾

https://t.co/Kvn2ZGTmDS",1236484712576643072,2020-03-08 02:51:42,Twitter for Android,en,,Netral, btc to 5k 
2,"Evan a 51% target hasn't been reached. But it was close.
#bitcoin $BTC $BTCUSD https://t.co/LI1v5UFFoT",1236484700358602753,2020-03-08 02:51:39,Twitter Web App,en,,Netral,evan a 51 target hasnt been reached but it was close bitcoin btc btcusd 
3,"RT @Goldenm75577246: #sugarmomma. I need just six more sugar babies to bless with $500 each for today, just Retweet, follow me and text me…",1236484696441151488,2020-03-08 02:51:39,Twitter for iPhone,en,,Positif, sugarmomma i need just six more sugar babies to bless with 500 each for today just retweet follow me and text me 
4,@gladstein Plenty of other sources reporting the same https://t.co/rtFuvpqpvU,1236484681123745793,2020-03-08 02:51:35,Twitter Web App,en,,Negatif, plenty of other sources reporting the same 
5,"RT @MADinMelbourne: @paulee_paul James likes to tip things

like..
7500 BTC

Oh well.
https://t.co/yhWmTmOAes",1236484670419689473,2020-03-08 02:51:32,Twitter for Android,en,,Netral, james likes to tip things like 7500 btc oh well 
6,RT @Gfilche: Will a massive global coronavirus recession cause bitcoin to go...,1236484657941606400,2020-03-08 02:51:29,Twitter for iPhone,en,,Netral, will a massive global coronavirus recession cause bitcoin to go
7,"【Bitcoin Market Analysis】
The market declined as all the major tokens dropped. Panic showed up again and the shorts… https://t.co/b918BIxp5Q",1236484647728472066,2020-03-08 02:51:27,Twitter Web App,en,,Positif, bitcoin market analysis the market declined as all the major tokens dropped panic showed up again and the shorts 
8,"Network difficulty at all time highs, countries around the world eagerly adopting blockchain technologies - Korea (… https://t.co/LcDJSgz5pm",1236484646432460801,2020-03-08 02:51:27,Twitter for Android,en,,Netral,network difficulty at all time highs countries around the world eagerly adopting blockchain technologies  korea  
9,"RT @AxelWogel: Are you buying altcoins on this dip? Buy with 30% discount and 5% kickback on fees here: https://t.co/CZ42ilh9Qs

Verify ID…",1236484619861622790,2020-03-08 02:51:20,Twitter Web App,en,,Netral, are you buying altcoins on this dip buy with 30 discount and 5 kickback on fees here verify id 
10,"RT @BitcoinerBaby: $BTC #crypto $ETH #dropgold $MATIC  $AION $ELA $RSR $RSV #reserveprotocol  #bitcoin  

Crypto Bulls Roadshow Coming to O…",1236484619178070017,2020-03-08 02:51:20,Twitter for Android,en,,Netral, btc crypto eth dropgold matic aion ela rsr rsv reserveprotocol bitcoin crypto bulls roadshow coming to o 
11,"of the Constitution, a total prohibition, esp through a subordinate legislation such as a directive from RBI, of an… https://t.co/aeZzJmjp52",1236484606557392896,2020-03-08 02:51:17,Twitter for iPad,en,,Netral,of the constitution a total prohibition esp through a subordinate legislation such as a directive from rbi of an 
12,"RT @cryptosUSD: 🔄 Prices update in $USD (1 hour):

$BTC   - 8765.0 $    (-0.32 %)
$ETH   - 232.87 $    (-0.52 %)
$XRP   - 0.23 $      (-0.6…",1236484604284059648,2020-03-08 02:51:17,Twitter for Android,en,,Netral, prices update in usd 1 hour btc  87650  032  eth  23287  052  xrp  023  06 
13,"RT @cz_binance: Now #France!

#korea 2 days ago.
#India 3 days ago.

The world is turning. https://t.co/pcftU6NT1F",1236484590312624129,2020-03-08 02:51:13,Twitter Web App,en,,Netral, now france korea 2 days ago india 3 days ago the world is turning 
14,"RT @cryptojingga: Buy #Bitcoin
          &amp;
   Condom
          &amp;
       Mask

@cctip_io airdrop 1.000 USDT 200",1236484586978168834,2020-03-08 02:51:12,Twitter for Android,en,,Netral, buy bitcoin sampai condom sampai mask airdrop 1000 usdt 200
15,RT @ihatecodee: You don’t have to buy a whole bitcoin.,1236484573619539969,2020-03-08 02:51:09,Twitter for Android,en,,Positif, you don t have to buy a whole bitcoin
16,"RT @deegebi: SNEAK PEAK!  This scene takes place Shortuga which is a deserted moon of the planet Premyn

https://t.co/4fxxvvbcY0

#cryptoco…",1236484552530378752,2020-03-08 02:51:04,Twitter for Android,en,,Netral, sneak peak this scene takes place shortuga which is a deserted moon of the planet premyn cryptoco 
17,UPDATE 5-Vancouver Sevens results https://t.co/YG8oTGpOkl → via https://t.co/0I4IIflkwI  √ https://t.co/vFM4GhozSq,1236484546763173889,2020-03-08 02:51:03,dlvr.it,en,,Netral,update 5vancouver sevens results via 
18,UPDATE 5-Vancouver Sevens summaries https://t.co/Bcvb0a8SAv → via https://t.co/0I4IIflkwI  √ https://t.co/qIqAnlGI8s,1236484543214784512,2020-03-08 02:51:02,dlvr.it,en,,Netral,update 5vancouver sevens summaries via 
19,[Pre] Super big chance in a billion! $BTC price: $ 8768.2 (2020/03/08 11:44:18) #bitcoin #btc #cryptocurrency,1236484540287217667,2020-03-08 02:51:01,dlvr.it,en,,Positif,pre super big chance in a billion btc price  87682 20200308 114418 bitcoin btc cryptocurrency
20,"RT @ihatecodee: Me and the squad tonight talking about bitcoin and trying to find a future wife. 
 https://t.co/yElmvHPTJA",1236484532427079681,2020-03-08 02:50:59,Twitter Web Client,en,,Netral, me and the squad tonight talking about bitcoin and trying to find a future wife 
21,whats bitcoin at?,1236484518141472769,2020-03-08 02:50:56,Twitter Web App,en,,Netral,whats bitcoin at
23,"Bitcoin Breaking This Key Level Above $10,000 Could Send It to “the Moon” https://t.co/AsyZMJBcSW 
   
#bitcoin #Cryptocurrency #Investing",1236484430639890435,2020-03-08 02:50:35,HEDGEP,en,,Netral,bitcoin breaking this key level above 10000 could send it to the moon bitcoin cryptocurrency investing
24,RT @manianban: South Korea Passes Bill to Regulate Cryptocurrency in Line With FATF Standards - #FTM  https://t.co/exxbul9K4B,1236484425132568578,2020-03-08 02:50:34,Twitter Web App,en,,Netral, south korea passes bill to regulate cryptocurrency in line with fatf standards  ftm 
25,@aurumbtc Thanks! Wow!!! #bitcoin,1236484420351283200,2020-03-08 02:50:33,Twitter for iPhone,en,,Positif, terima kasih wow bitcoin
26,Bitcoin May See Substantial Increase Based on 3 Economic Signals https://t.co/W9Sh8oWllP,1236484415351480320,2020-03-08 02:50:32,dlvr.it,en,,Positif,bitcoin may see substantial increase based on 3 economic signals 
27,"RT @IrishGirlCrypt1: 🚨FAST #Bitcoin #Crypto #Giveaway🚨

🎁ONE WINNER GETS 0.0022 $BTC 😎

🧜‍♀️Rules:

✅Like &amp; Retweet

✅Follow @IrishGirlCryp…",1236484394296078337,2020-03-08 02:50:27,Twitter Web App,en,,Positif, fast bitcoin crypto giveaway one winner gets 00022 btc rules like sampai retweet follow 
28,"The next bitcoin halving is expected to occur in the week commencing 18 May 2020, when the number of blocks hits 63… https://t.co/D5HH6sZQjc",1236484393050329088,2020-03-08 02:50:26,Twitter Web App,en,,Negatif,the lanjut bitcoin halving is expected to occur in the week commencing 18 may 2020 when the number of blocks hits 63 
29,New Post!!! Follow the link provided  Good Reasons to Use Crypto-Currency Bitcoin https://t.co/gorneIJJPn,1236484362939568128,2020-03-08 02:50:19,IFTTT,en,,Positif,new post follow the link provided bagus reasons to use cryptocurrency bitcoin 
30,@JacobCanfield Does any of this minor irritating noise really matter when one has a genuinely macro view of… https://t.co/h3BN9g3PLb,1236484360938745856,2020-03-08 02:50:19,Twitter Web App,en,,Positif, does any of this minor irritating noise really matter when one has a genuinely macro view of 
31,More and more countries recognizing #bitcoin 🇫🇷 French Commercial Court of Nanterre acknowledged BTC to be a fungib… https://t.co/3nYv3o8n81,1236484336691470337,2020-03-08 02:50:13,Twitter for iPhone,en,,Positif,more and more countries recognizing bitcoin french commercial court of nanterre acknowledged btc to be a fungib 
32,"RT @MMcrypto: CONFIRMED!!!

THE FINANCIAL CRISIS HAS BEGUN, NOW!!!

SHORT BANKS, LONG #BITCOIN!!! https://t.co/1Fro8hBmvO",1236484282228428800,2020-03-08 02:50:00,Twitter Web App,en,,Positif, confirmed the financial crisis has begun now short banks long bitcoin 
33,"Crux of “proportionality argument” by Indian SC setting aside #RBIban #crypto #rbivscrypto #india #bitcoin👇1/2

IX.… https://t.co/XZEPWwjt52",1236484241346699264,2020-03-08 02:49:50,Twitter for iPad,en,,Netral,crux of proportionality argument by indian sc atur aside rbiban crypto rbivscrypto india bitcoin 12 ix 
36,@bradmillscan @Rand0mGuest2 @TraceMayer @BitcoinMagazine He clearly has had consistency in the narrative until just… https://t.co/hczBe3E94e,1236484200913666048,2020-03-08 02:49:40,Twitter for Android,en,,Positif, he clearly has had consistency in the narrative until just 
37,"Reread @nic__carter 's article ""A Most Peaceful Revolution"" this evening.

It's important to be reminded that Bitco… https://t.co/elfG8XYtdg",1236484195767259139,2020-03-08 02:49:39,Twitter Web App,en,,Positif,reread s article a paling peaceful revolution this evening its important to be reminded that bitco 
38,"RT @realmaxkeiser: #Bitcoin , like Gold, is a provably scarce, highly sought after digital-commodity that people use principally as a store…",1236484185801609216,2020-03-08 02:49:37,Twitter for iPhone,en,,Positif, bitcoin  like gold is a provably scarce highly sought after digitalcommodity that people use principally as a store 
39,@mark_melbin @KyleKulinski Yous a liar boy https://t.co/KbZkTjB0i1,1236484185138827265,2020-03-08 02:49:37,Twitter for Android,en,,Netral, yous a liar boy 
40,"RT @KrakenPrices: 🔄 Prices update in $USD (1 hour):

$BTC - 8754.4 $  (-0.2 %)
$ETH - 232.87 $  (+0.06 %)
$XRP - 0.23 $    (-0.16 %)
$BCH -…",1236484170626596864,2020-03-08 02:49:33,Twitter for Android,en,,Netral, prices update in usd 1 hour btc  87544  02  eth  23287  006  xrp  023  016  bch  
41,RT @Cointelegraph: #Bitcoin price produces a negative short-term return leading up to its halving but correlation in price and hash rate su…,1236484139559329794,2020-03-08 02:49:26,Twitter for Android,en,,Negatif, bitcoin price produces a negative shortterm return leading up to its halving but correlation in price and hash rate su 
42,"@BitOrb_official #HappyWomensDay 
#Crypto #BitOrb_official

This @CryptoFinally  girl is amazing, a great fighter o… https://t.co/WNWwfJXnDm",1236484139106304000,2020-03-08 02:49:26,Twitter for Android,en,,Positif, happywomensday crypto bitorbofficial this girl is amazing a great fighter o 
44,"'Altcoin Season May Come Soon:' Binance Research Report

Interesting 

#bitcoin #crypto #ALTSEASON  https://t.co/9JLXidNYzS",1236484081472471045,2020-03-08 02:49:12,Twitter for iPhone,en,,Positif,altcoin season may come soon binance research report interesting bitcoin crypto altseason 
45,"RT @cLEarnProject: @BTCsurveys is first earning method for #btc on :
https://t.co/cQ47ZMMWp6

Also the surveys pay 8% more now

What are yo…",1236484069262852096,2020-03-08 02:49:09,Twitter for Android,en,,Positif, is first earning method for btc on  also the surveys pay 8 more now what are iya 
46,All I need to say is bitcoin has changed my life,1236484048869982208,2020-03-08 02:49:04,Twitter for iPhone,en,,Netral,all i need to sayang is bitcoin has changed my life
47,"This Eerie Fractal Shows the Bitcoin Price Has Further To Fall From $9,000 https://t.co/t6znj4JUPY https://t.co/rdkqHE2eAp",1236484045070110727,2020-03-08 02:49:03,WordPress.com,en,,Negatif,this eerie fractal shows the bitcoin price has further to fall from 9000 
50,"RT @coindesk: Sunday is #InternationalWomensDay, and we’re recognizing women in blockchain.

Mor Assia, Agada Nameri and Shelly Hod Moyal f…",1236483992565800960,2020-03-08 02:48:51,Twitter for Android,en,,Netral, sunday is internationalwomensday and we reply recognizing women in blockchain mor assia agada nameri and shelly hod moyal f 
51,Before this is over we'll see 30% of the world infected. Multiple developed nations will have had their awful medic… https://t.co/fGpbnqZzby,1236483983476543488,2020-03-08 02:48:49,Twitter Web Client,en,,Negatif,before this is over well see 30 of the world infected multiple developed nations will have had their awful medic 
52,"BitCoin, the system
increases profit, and

enables people to access funds faster
when other systems slow right down. https://t.co/TREXYOZHbI",1236483963444588544,2020-03-08 02:48:44,Twitter for Android,en,,Negatif,bitcoin the system increases profit and enables people to access funds faster when other systems slow right down 
53,RT @boy_xrp: Yep. I tend to agree. And so we WAITL 😊 (Clarity / regs + perhaps some usefulness [utility] and we’re off to the races 🤘🤞⏳🎯…,1236483948483493889,2020-03-08 02:48:40,Twitter for iPad,en,,Netral, yep i tend to agree and so we waitl clarity  regs  perhaps some usefulness utility and we reply off to the races 
