,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,@deepvaluepubs Please elaborate. I can’t believe how much they talked about bitcoin on the last run up. Bunch of garbage,1237267378703962112,2020-03-10 06:41:45,Twitter for iPhone,en,,Positif, please elaborate i belum t believe how much they talked about bitcoin on the last run up bunch of garbage
1,"RT @Nouriel: In the meanwhile Bitcoin is down 8% in the last day, much more than global equities. Another proof that Bitcoin is NOT a good…",1237267365114589186,2020-03-10 06:41:41,Twitter for iPhone,en,,Negatif, in the meanwhile bitcoin is down 8 in the last day much more than global equities another proof that bitcoin is not a bagus 
2,"RT @SGBarbour: FUD. Bitcoin is not a safe haven asset for short-term market spooks, it is a safe haven asset for systemic long-term financi…",1237267350799265794,2020-03-10 06:41:38,Talon Android,en,,Positif, fud bitcoin is not a safe haven asset for shortterm market spooks it is a safe haven asset for systemic longterm financi 
3,"Historic regulatory events of the cryptocurrency sector worldwide last week.

#blockchain #crypto #cryptocurrency… https://t.co/xpZH4fL7fO",1237267344902295553,2020-03-10 06:41:36,Twitter Web Client,en,,Netral,historic regulatory events of the cryptocurrency sector worldwide last week blockchain crypto cryptocurrency 
4,"RT @911CORLEBRA777: Kim Dot Com &amp; various money launderers were unavailable for comment  😜

H/t  @integrityshines

@thespybrief
@LouiseMens…",1237267334588289025,2020-03-10 06:41:34,Twitter Web App,en,,Netral, kim dot com sampai various money launderers were unavailable for comment ht 
5,"RT @AltcoinDailyio: (1/2)YouTube Thinks They Can Censor #Bitcoin Content!

This video was educational. It was a bullish outlook on Bitcoin'…",1237267330964639744,2020-03-10 06:41:33,Twitter for Android,en,,Positif, 12youtube thinks they belum censor bitcoin content this video was educational it was a bullish outlook on bitcoin 
6,"Do you know you can get $22,000 in 7 days with an investment of $1000 and $500 can get you $8,500 in 7 days, invest… https://t.co/MscpoYrjvR",1237267324102574080,2020-03-10 06:41:32,Twitter for Android,en,,Netral,do you know you belum get 22000 in 7 days with an investment of 1000 and 500 belum get you 8500 in 7 days invest 
7,What would you choose? #Bitcoin or #tolietpaper? #cryptocurrency #coronavirus https://t.co/Zlo3vpu4Sb,1237267303336529920,2020-03-10 06:41:27,Twitter Web App,en,,Netral,what would you choose bitcoin or tolietpaper cryptocurrency coronavirus 
8,"$spnd coins have been drowned..
Its creators are deliberately eliminating it.
I think this is a conspiracy, 
They h… https://t.co/8lpt0GfcM7",1237267276296003584,2020-03-10 06:41:20,Twitter Web App,en,,Negatif,spnd coins have been drowned its creators are deliberately eliminating it i think this is a conspiracy they h 
9,"RT @SharingforCari1: 🎁 “3FACTS” #Giveaway 🎁

⚡️https://t.co/Rxko1BSfgy Exchange Introduction⚡️

25$ Prize in #Bitcoin

🌵Rules:

✅Comment an…",1237267273225629701,2020-03-10 06:41:19,Twitter for Android,en,,Netral, 3facts giveaway exchange introduction 25 prize in bitcoin rules comment an 
10,"RT @YourMarkLubbers: Anonymous Bites Back is live in a minute with 
@m_matuschek
 to talk about:

#Assange 
#FreeSpeech
#FreePress
#Bitcoin…",1237267266108088320,2020-03-10 06:41:18,Twitter for Android,en,,Positif, anonymous bites back is live in a minute with to talk about assange freespeech freepress bitcoin 
11,"RT @altbetofficial: Did you know that you can earn up to 87,5% from our house edge by inviting your friends?

Register your account and sta…",1237267252535267328,2020-03-10 06:41:14,Twitter for Android,en,,Netral, did you know that you belum earn up to 875 from kami house edge by inviting your friends register your account and sta 
