,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,"$ADK
Buy at #CoinBene-BTC and sell at #HitBTC-BTC. Ratio: 8.38%
Buy at #CoinBene-BTC and sell at #CoinTiger-BTC. Ra… https://t.co/yXATCLvspM",1237756216572608512,2020-03-11 15:04:13,Arbing Tool,en,,Netral,adk buy at coinbenebtc and sell at hitbtcbtc ratio 838 buy at coinbenebtc and sell at cointigerbtc ra 
1,"$LOOM
Buy at #Binance-BTC and sell at #Poloniex-BTC. Ratio: 0.53%
Buy at #KuCoin-BTC and sell at #Poloniex-BTC. Rat… https://t.co/bYGhZMmYIg",1237756212059484160,2020-03-11 15:04:12,Arbing Tool,en,,Netral,loom buy at binancebtc and sell at poloniexbtc ratio 053 buy at kucoinbtc and sell at poloniexbtc rat 
2,"$CRO
Buy at #KuCoin-BTC and sell at #HitBTC-BTC. Ratio: 0.35%
Buy at #KuCoin-BTC and sell at #Bittrex-BTC. Ratio: 0… https://t.co/RItRddCa9W",1237756210922885120,2020-03-11 15:04:11,Arbing Tool,en,,Netral,cro buy at kucoinbtc and sell at hitbtcbtc ratio 035 buy at kucoinbtc and sell at bittrexbtc ratio 0 
3,"$MLN
Buy at #Kraken-BTC and sell at #HitBTC-BTC. Ratio: 6.53%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756209941356544,2020-03-11 15:04:11,Arbing Tool,en,,Netral,mln buy at krakenbtc and sell at hitbtcbtc ratio 653 bitcoin arbitrage arbitraj arbingtool 
4,"$BRD
Buy at #Binance-BTC and sell at #HitBTC-BTC. Ratio: 1.33%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756209052241920,2020-03-11 15:04:11,Arbing Tool,en,,Netral,brd buy at binancebtc and sell at hitbtcbtc ratio 133 bitcoin arbitrage arbitraj arbingtool 
5,"RT @coinbureau: $100 Bitcoin GIVEAWAY 🎉🎉

Spreading the 🧡  with some FREE BTC 🎁

To enter:
👍Like, Retweet, Follow
👨‍💻Comment BTC Address 
📲…",1237756208246927364,2020-03-11 15:04:11,Twitter for Android,en,,Positif, 100 bitcoin giveaway spreading the with some free btc to enter like retweet follow comment btc address 
6,"$BCN
Buy at #Gate.io-BTC and sell at #Crex24-BTC. Ratio: 1.87%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756208154652673,2020-03-11 15:04:11,Arbing Tool,en,,Netral,bcn buy at gateiobtc and sell at crex24btc ratio 187 bitcoin arbitrage arbitraj arbingtool 
7,"$HBZ
Buy at #Sistemkoin-BTC and sell at #HitBTC-BTC. Ratio: 20.18%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756206887952385,2020-03-11 15:04:10,Arbing Tool,en,,Netral,hbz buy at sistemkoinbtc and sell at hitbtcbtc ratio 2018 bitcoin arbitrage arbitraj arbingtool 
8,"RT @Fisher85M: #Blockchain: Capital Markets Use Cases {Infographic}

#Fintech #Analytics #BigData #AI #ML #Bitcoin #P2P #CyberSecurity #Ins…",1237756206589984771,2020-03-11 15:04:10,Twitter Web App,en,,Netral, blockchain capital markets use cases infographic fintech analytics bigdata ai ml bitcoin p2p cybersecurity ins 
9,"$SINS
Buy at #Crex24-BTC and sell at #Sistemkoin-BTC. Ratio: 8.03%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756205919019011,2020-03-11 15:04:10,Arbing Tool,en,,Netral,sins buy at crex24btc and sell at sistemkoinbtc ratio 803 bitcoin arbitrage arbitraj arbingtool 
10,"$MTC
Buy at #KuCoin-BTC and sell at #Sistemkoin-BTC. Ratio: 7.42%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756204782366720,2020-03-11 15:04:10,Arbing Tool,en,,Netral,mtc buy at kucoinbtc and sell at sistemkoinbtc ratio 742 bitcoin arbitrage arbitraj arbingtool 
11,"$MNC
Buy at #EXMO-BTC and sell at #Sistemkoin-BTC. Ratio: 14.60%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756203868004354,2020-03-11 15:04:10,Arbing Tool,en,,Netral,mnc buy at exmobtc and sell at sistemkoinbtc ratio 1460 bitcoin arbitrage arbitraj arbingtool 
12,"$EOS3S
Buy at #MXC-USDT and sell at #Gate.io-USDT. Ratio: 5.94%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756201187885057,2020-03-11 15:04:09,Arbing Tool,en,,Netral,eos3s buy at mxcusdt and sell at gateiousdt ratio 594 bitcoin arbitrage arbitraj arbingtool 
13,"RT @shakepay: Bitcoin's borderless architecture means that quarantines and regional lockdowns can't stop the flow of money.

Instant paymen…",1237756201091379201,2020-03-11 15:04:09,Twitter for iPhone,en,,Netral, bitcoins borderless architecture means that quarantines and regional lockdowns cant stop the flow of money instant paymen 
14,"$EOS3L
Buy at #MXC-USDT and sell at #Gate.io-USDT. Ratio: 4.71%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzup4a",1237756200126570496,2020-03-11 15:04:09,Arbing Tool,en,,Netral,eos3l buy at mxcusdt and sell at gateiousdt ratio 471 bitcoin arbitrage arbitraj arbingtool 
15,"$BTC3L
Buy at #Gate.io-USDT and sell at #MXC-USDT. Ratio: 18.38%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756199023652870,2020-03-11 15:04:08,Arbing Tool,en,,Netral,btc3l buy at gateiousdt and sell at mxcusdt ratio 1838 bitcoin arbitrage arbitraj arbingtool 
16,"RT @Xum51080405: “When the last tree is cut down, when the last river is poisoned, when the last bird is caught, only then will you underst…",1237756197886930946,2020-03-11 15:04:08,todaysmathematics,en,,Negatif, when the last tree is cut down when the last river is poisoned when the last bird is caught only then will you underst 
17,"$ABT
Buy at #OKEx-USDT and sell at #CoinBene-USDT. Ratio: 3.89%
Buy at #Gate.io-USDT and sell at #CoinBene-USDT. Ra… https://t.co/b0YjChQjFs",1237756197161369603,2020-03-11 15:04:08,Arbing Tool,en,,Netral,abt buy at okexusdt and sell at coinbeneusdt ratio 389 buy at gateiousdt and sell at coinbeneusdt ra 
18,"$MDT
Buy at #Gate.io-USDT and sell at #OKEx-USDT. Ratio: 8.25%
Buy at #Gate.io-BTC and sell at #OKEx-BTC. Ratio: 7.… https://t.co/CVpNPKjSMf",1237756196146339841,2020-03-11 15:04:08,Arbing Tool,en,,Netral,mdt buy at gateiousdt and sell at okexusdt ratio 825 buy at gateiobtc and sell at okexbtc ratio 7 
19,"$ROAD
Buy at #OKEx-USDT and sell at #MXC-USDT. Ratio: 1.92%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756195164823553,2020-03-11 15:04:07,Arbing Tool,en,,Netral,road buy at okexusdt and sell at mxcusdt ratio 192 bitcoin arbitrage arbitraj arbingtool 
20,"$ITC
Buy at #OKEx-USDT and sell at #KuCoin-USDT. Ratio: 4.73%
Buy at #OKEx-BTC and sell at #KuCoin-BTC. Ratio: 4.73… https://t.co/kMzrAeRGXx",1237756190429532160,2020-03-11 15:04:06,Arbing Tool,en,,Netral,itc buy at okexusdt and sell at kucoinusdt ratio 473 buy at okexbtc and sell at kucoinbtc ratio 473 
21,"$ENQ
Buy at #KuCoin-USDT and sell at #Crex24-USD. Ratio: 1.42%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756189343186946,2020-03-11 15:04:06,Arbing Tool,en,,Netral,enq buy at kucoinusdt and sell at crex24usd ratio 142 bitcoin arbitrage arbitraj arbingtool 
22,"$COTI
Buy at #KuCoin-USDT and sell at #Binance-BNB. Ratio: 3.15%
Buy at #KuCoin-USDT and sell at #Binance-USDT. Rat… https://t.co/QR69qcwTjV",1237756188302999555,2020-03-11 15:04:06,Arbing Tool,en,,Netral,coti buy at kucoinusdt and sell at binancebnb ratio 315 buy at kucoinusdt and sell at binanceusdt rat 
23,"$LTO
Buy at #Binance-USDT and sell at #Binance-BNB. Ratio: 0.23%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756187355090949,2020-03-11 15:04:06,Arbing Tool,en,,Netral,lto buy at binanceusdt and sell at binancebnb ratio 023 bitcoin arbitrage arbitraj arbingtool 
24,"$TCT
Buy at #Binance-BNB and sell at #MXC-USDT. Ratio: 0.15%
Buy at #Binance-BTC and sell at #CoinBene-BTC. Ratio:… https://t.co/anPlR3WOVF",1237756186319106048,2020-03-11 15:04:05,Arbing Tool,en,,Netral,tct buy at binancebnb and sell at mxcusdt ratio 015 buy at binancebtc and sell at coinbenebtc ratio 
25,"$COS
Buy at #Binance-BNB and sell at #Bitrue-USDT. Ratio: 24.25%
Buy at #Gate.io-USDT and sell at #Bitrue-USDT. Rat… https://t.co/BiprA8iLa4",1237756185232760832,2020-03-11 15:04:05,Arbing Tool,en,,Netral,cos buy at binancebnb and sell at bitrueusdt ratio 2425 buy at gateiousdt and sell at bitrueusdt rat 
26,@GregMannarino BITCOIN,1237756184767148034,2020-03-11 15:04:05,Twitter for iPhone,en,,Netral, bitcoin
27,"$UOS
Buy at #Bitfinex-USD and sell at #Bitrue-USDT. Ratio: 0.63%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",1237756184322506752,2020-03-11 15:04:05,Arbing Tool,en,,Netral,uos buy at bitfinexusd and sell at bitrueusdt ratio 063 bitcoin arbitrage arbitraj arbingtool 
28,@Victorpaull2 @binkerapp @Bitcoin You sound like a jahova witness. So when they look at poof an extra couple thousa… https://t.co/JhylEP6DRF,1237756183139602433,2020-03-11 15:04:05,Twitter for iPhone,en,,Positif, you sound like a jahova witness so when they look at poof an extra couple thousa 
