,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,RT @DigiFinex: 66 days till the next #bitcoin halving! ⏳Remember to stack sats because #bitcoin is a truly scarce asset. Now you can buy $B…,1235930410875568134,2020-03-06 14:09:07,Twitter for iPhone,en,,Netral, 66 days till the lanjut bitcoin halving remember to stack sats because bitcoin is a truly scarce asset now you belum buy b 
1,Why hasn’t doge coin become the new bitcoin yet ?,1235930406949699584,2020-03-06 14:09:06,Twitter for iPhone,en,,Positif,why hasn t doge coin become the new bitcoin yet 
2,#SteveHanke Asks To Avoid Funding North Korea’s Nuclear Program Using #Bitcoin - #CryptoExchanges #Cryptocurrency… https://t.co/Gr68byFSPE,1235930388515586048,2020-03-06 14:09:01,paulcrypto,en,,Netral,stevehanke asks to avoid funding north korea s nuclear program using bitcoin  cryptoexchanges cryptocurrency 
3,"RT @coinbureau: $100 Bitcoin GIVEAWAY 🎉🎉

Spreading the 🧡  with some FREE BTC 🎁

To enter:
👍Like, Retweet, Follow
👨‍💻Comment BTC Address 
📲…",1235930384954798087,2020-03-06 14:09:00,Twitter for Android,en,,Positif, 100 bitcoin giveaway spreading the with some free btc to enter like retweet follow comment btc address 
4,"Guess what’s NOT canceled because of the coronavirus????

The #Bitcoin halving🤩🤩🤩",1235930379158204417,2020-03-06 14:08:59,Twitter for iPhone,en,,Netral,guess what s not canceled because of the coronavirus the bitcoin halving 
5,"RT @scottmelker: Global markets dump, Bitcoin drops:

""They are correlated!""

Global market down, Bitcoin rises:

""Digital Gold, Store Of V…",1235930372782899200,2020-03-06 14:08:58,Twitter Web App,en,,Negatif, global markets dump bitcoin drops they are correlated global market down bitcoin rises digital gold store of v 
6,"RT @BrainHarrington: @fredwilson @FEEDweave_ Why?

Bitcoin not Blockchain",1235930367363813376,2020-03-06 14:08:56,shohk_com,en,,Netral, why bitcoin not blockchain
7,"RT @shanohni: $130 free 48 Hour Giveaway 
✅Grinch Case Free🔥

🔥Follow @Billy_Jacki 
🔥Follow https://t.co/l1iAWc1wMM
🔥Like Rt Tag 2

Giveawa…",1235930365182668802,2020-03-06 14:08:56,Twitter for Android,en,,Positif, 130 free 48 hour giveaway grinch case free follow follow like rt tag 2 giveawa 
8,"RT @thecapital_io: Top 5 Most Anticipated #Crypto Events of 2020

https://t.co/RctMty1hHh

#TheCapital #cryptocurrency #bitcoin #btc #finan…",1235930359323217926,2020-03-06 14:08:54,Twitter for iPhone,en,,Positif, top 5 paling anticipated crypto events of 2020 thecapital cryptocurrency bitcoin btc finan 
10,"RT @SilverBulletBTC: 🔥🔥 #bitcoin giveaway 🔥🔥

New Crypto Exchange 📈

🔑 Like
🔑 Retweet
🔑 Follow @AAXExchange

👉two lucky winners will get $2…",1235930342797848580,2020-03-06 14:08:50,Twitter for iPhone,en,,Positif, bitcoin giveaway new crypto exchange like retweet follow two lucky winners will get 2 
11,"RT @realSatoshiClub: Quiz #35 starting now. Prize pool: 50USDT. 10 min to answer.
10% for the first who answers correctly+40% for 4 random…",1235930337265451008,2020-03-06 14:08:49,Twitter for Android,en,,Negatif, quiz 35 starting now prize pool 50usdt 10 min to answer 10 for the first who answers correctly40 for 4 random 
