,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,"LONDON (Reuters) - Bitcoin plummeted on Thursday amid wild volatility, with traders citing a sell-off across global… https://t.co/QohQTiPFPX",1239178374230278146,2020-03-15 13:15:21,ContentStudio.io,en,,Positif,london reuters  bitcoin plummeted on thursday amid wild volatility with traders citing a selloff across global 
1,"When you take possession of me, it throws me right into the heat! #cute
https://t.co/0Qafra3nXw
#Davenport #retweet… https://t.co/NeSbBxK90Q",1239178367758413827,2020-03-15 13:15:20,Twitter Web Client,en,,Positif,when you take possession of me it throws me right into the heat cute davenport retweet 
2,"RT @satoshi_babe: 💰 50$ Bitcoin Giveaway 💰

💫Follow @satoshi_babe and @BingbonOfficial 
💫Retweet and Tag 3 Friends 
💫Join the BinBon Telegr…",1239178364344242177,2020-03-15 13:15:19,Mobile Web (M2),en,,Netral, 50 bitcoin giveaway follow and retweet and tag 3 friends join the binbon telegr 
3,"RT @Bloqport: Bitcoin yearly lows update:

2012: $4 
2013: $65 
2014: $200 
2015: $185 
2016: $365 
2017: $780 
2018: $3,200
2019: $3,360
2…",1239178337731391489,2020-03-15 13:15:13,Twitter Web App,en,,Netral, bitcoin yearly lows update 2012 4 2013 65 2014 200 2015 185 2016 365 2017 780 2018 3200 2019 3360 2 
4,#Bitcoin fixes this https://t.co/NreU3UzP0h,1239178335168716800,2020-03-15 13:15:12,Twitter Web App,en,,Netral,bitcoin fixes this 
5,@freezerohedge Well make it up w/ them ASAP,1239178332236926977,2020-03-15 13:15:11,Twitter Web App,en,,Netral, well make it up w them asap
6,"Is this the beginning of the end for cryptocurrency? ₿
https://t.co/dX4UuLWMhh",1239178303715659777,2020-03-15 13:15:05,Hootsuite Inc.,en,,Netral,is this the beginning of the end for cryptocurrency 
7,"RT @BitBitCrypto: Boys, relax.

This is just temporary. Everything. The virus. Stocks. Bitcoin.

We will go through this.

And one thing is…",1239178294446055424,2020-03-15 13:15:02,Twitter for Android,en,,Netral, boys relax this is just temporary everything the virus stocks bitcoin we will go through this and one thing is 
8,"The current price of Bitcoin is $5336.59000000.
The current price of BCash is $173.13000000, or 0.03244207 BTC.
The… https://t.co/afRWGrixym",1239178292764143617,2020-03-15 13:15:02,Price Ticker,en,,Netral,the current price of bitcoin is 533659000000 the current price of bcash is 17313000000 or 003244207 btc the 
9,#Bitcoin #crypto #HODL #TradingView #tradingpsychology #traders Download your favorite Portfolio Manager:… https://t.co/3JXHe8L70s,1239178290939801605,2020-03-15 13:15:02,IFTTT,en,,Positif,bitcoin crypto hodl tradingview tradingpsychology traders download your favorite portfolio manager 
10,RT @opticalartchart: This is latest #Coinbase and (swing trading) Coinbase #bitcoin chart. Watch that upward sloping current support level…,1239178282513436677,2020-03-15 13:15:00,moisestrader,en,,Positif, this is latest coinbase and swing trading coinbase bitcoin chart watch that upward sloping current support level 
11,"I loved to do #SocialDistancing during the last 3 years.
Work 7-5, come home and study as much as possible about… https://t.co/2Na6kNMTdR",1239178276918243330,2020-03-15 13:14:58,Twitter for Android,en,,Positif,i loved to do socialdistancing during the last 3 years work 75 come home and study as much as possible about 
12,@CreatingValuab1 Pray to bitcoin so your shitcoin doesn't drop to zero. It is on the verge.,1239178275265470467,2020-03-15 13:14:58,Twitter Web App,en,,Netral, pray to bitcoin so your shitcoin doesnt drop to zero it is on the verge
13,Good project with a powerful team always delivers best. I see a team that is very reliable and experienced in manag… https://t.co/kj40n6ThmL,1239178272866308096,2020-03-15 13:14:57,Twitter for Android,en,,Positif,good project with a powerful team always delivers best i see a team that is very reliable and experienced in manag 
14,RT @imBagsy: Your average paid group leader telling you which #altcoins to invest in. https://t.co/8VPUpIm58A,1239178272078024704,2020-03-15 13:14:57,Twitter Web App,en,,Negatif, your average paid group leader telling you which altcoins to invest in 
15,"RT @stipsoculus: -2.59%↘️price down probability 68%
1500 #BTC is transferred from unknown wallet to unknown wallet, 21 counted transactions…",1239178260308688897,2020-03-15 13:14:54,moisestrader,en,,Negatif, 259 price down probability 68 1500 btc is transferred from unknown wallet to unknown wallet 21 counted transactions 
16,"RT @TimDraper: I would try out a UBI/tax system using Bitcoin, starting with tiny amounts to everyone, to rise as the currency spread. http…",1239178255309189120,2020-03-15 13:14:53,Twitter for Android,en,,Netral, i would try out a ubitax system using bitcoin starting with tiny amounts to everyone to rise as the currency spread http 
17,@francispouliot_ #bitcoin #humor in times of #coronavirus #COVIDー19 #COVID19,1239178227622518784,2020-03-15 13:14:46,Twitter Web App,en,,Netral, bitcoin humor in times of coronavirus covid 19 covid19
18,This is latest #Coinbase and (swing trading) Coinbase #bitcoin chart. Watch that upward sloping current support lev… https://t.co/9Va4pxrsPn,1239178223025610753,2020-03-15 13:14:45,Twitter Web App,en,,Positif,this is latest coinbase and swing trading coinbase bitcoin chart watch that upward sloping current support lev 
19,"RT @SharingforCari1: “Guess #Crypto❓” Giveaway🎁
Prize Pool 20$ #Bitcoin

Use Tips:
🌟Top 150 @CoinMarketCap 
🌟All time low price&lt;0.3$
🌟Marke…",1239178222232887296,2020-03-15 13:14:45,Twitter for Android,en,,Positif, guess crypto giveaway prize pool 20 bitcoin use tips top 150 all time low pricelt03 marke 
20,Got my ledger today ! via /r/Bitcoin https://t.co/aznmVvqYFY,1239178218789371906,2020-03-15 13:14:44,Google,en,,Netral,got my ledger today  via rbitcoin 
21,"RT @CryptoCharles__: Interviewer: why do you want to work for Coinbase?

Me: I want everyone to be their own bank and own bitcoin. It’s tru…",1239178218722246656,2020-03-15 13:14:44,Twitter for Android,en,,Positif, interviewer why do you want to work for coinbase me i want everyone to be their own bank and own bitcoin it s tru 
22,"RT @LinkupAUST: This is your chance to earn some #crypto, with #linkup you can earn #crypto just by using the app.

You can use it anywhere…",1239178218269106176,2020-03-15 13:14:44,Twitter for Android,en,,Netral, this is your chance to earn some crypto with linkup you can earn crypto just by using the app you can use it anywhere 
23,@SpaceX bitcoin https://t.co/uYWqkkkMcN,1239178189211086849,2020-03-15 13:14:37,Twitter for Android,en,,Netral, bitcoin 
24,"RT @Bitsahara: Weekends are for Stacking Sats!

RT for 12,000 Sats on Lightning!

10 Winners in 5 Hours!⚡️

Start Lightning: https://t.co/p…",1239178176888217600,2020-03-15 13:14:34,Mobile Web (M2),en,,Netral, weekends are for stacking sats rt for 12000 sats on lightning 10 winners in 5 hours start lightning 
25,"-2.59%↘️price down probability 68%
1500 #BTC is transferred from unknown wallet to unknown wallet, 21 counted trans… https://t.co/RvhUSAeYIQ",1239178172643577856,2020-03-15 13:14:33,Twitter Web App,en,,Negatif,259 price down probability 68 1500 btc is transferred from unknown wallet to unknown wallet 21 counted trans 
26,"RT @perucryptoXRP: 🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭🤭
“A former Bitcoin miner hobbyist has stumbled on an old wallet containing 1,000 Bitcoins” 🤫 someone dumped…",1239178168017145856,2020-03-15 13:14:32,Twitter for Android,en,,Positif, a former bitcoin miner hobbyist has stumbled on an old wallet containing 1000 bitcoins someone dumped 
27,"Optimus, which is a new cryptocurrency exchange built on the Neblio blockchain. 
#OPTX #IEO #blockchain #crypto #bitcoin #exchange",1239178166024818689,2020-03-15 13:14:32,Twitter Web App,en,,Positif,optimus which is a new cryptocurrency exchange built on the neblio blockchain optx ieo blockchain crypto bitcoin exchange
