,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,"@m4xim1l1an 1/you're not too late habibi. we're still at a very very early stage. #Bitcoin is, very literally, the… https://t.co/99dWFbQOtE",1236285167704121346,2020-03-07 13:38:47,Twitter for Android,en,,Positif, 1youreply not too late habibi wereply masih at a very very early stage bitcoin is very literally the 
1,@blockchainery @MartyBent @TFTC21 @BitcoinTina How could Bitcoin sustain all the transactions that would need to ta… https://t.co/2lA35HBVOZ,1236285165867020288,2020-03-07 13:38:47,Twitter for Android,en,,Netral, how could bitcoin sustain all the transactions that would need to ta 
2,RT @BitStarzInsider: Throw your name in the mix to be one of 50 lucky people to take home 20 mBTC each in our smashing #BitStarz free #Bitc…,1236285144656424961,2020-03-07 13:38:42,Twitter Web Client,en,,Positif, throw your name in the mix to be one of 50 lucky people to take home 20 mbtc each in kami smashing bitstarz free bitc 
3,"RT @LinkupVe: You don't want to miss a minute of #Linkup #App and win #Criptomonedas #GRATIS without losing a moment from your #Lance 

I i…",1236285138587258886,2020-03-07 13:38:40,Twitter for iPhone,en,,Positif, you dont want to miss a minute of linkup app and win criptomonedas gratis without losing a moment from your lance i i 
4,"RT @Bitsahara: #Bitcoin is the new money standard!

RT for 10,000 Sats on Lightning!

8 Winners in 4 Hours!⚡️

#LightningNetwork #SSWB #Bit…",1236285136762621952,2020-03-07 13:38:40,Twitter for Android,en,,Positif, bitcoin is the new money standard rt for 10000 sats on lightning 8 winners in 4 hours lightningnetwork sswb bit 
5,"RT @IGCryptoHolding: We are now listed on the CoinCodex.
https://t.co/7FMxCfwc6D
#IG #Crypto #Bitcoin #mining #invest #ICO #presale https:/…",1236285136288845824,2020-03-07 13:38:40,Twitter Web App,en,,Netral, we are now listed on the coincodex ig crypto bitcoin mining invest ico presale https 
6,@JohnnyZcash SO bulllllliiiissshhh,1236285121793339393,2020-03-07 13:38:36,Twitter Web App,en,,Netral, so bulllllliiiissshhh
7,"RT @APompliano: I write an email every morning that covers Bitcoin and how it relates to technology, finance, and the macro economy.

Join…",1236285119926681600,2020-03-07 13:38:36,Twitter for iPhone,en,,Netral, i write an email every morning that covers bitcoin and how it relates to technology finance and the macro economy join 
8,"RT @cptn_crypt0: Ultimate #Cryptocurrency support animal. Dude has been thru the mud #Bitcoin 

Almost lost him a few months back to kidney…",1236285119494860801,2020-03-07 13:38:36,Twitter for iPhone,en,,Negatif, ultimate cryptocurrency support animal dude has been thru the mud bitcoin almost lost him a few months back to kidney 
9,@SergeyEinstein You dont think it will dip further? I think we can buy cheaper if Bitcoin drops,1236285112968503296,2020-03-07 13:38:34,Twitter for Android,en,,Netral, you dont think it will dip further i think we belum buy cheaper if bitcoin drops
