,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,"RT @danheld: Last week: Bitcoin dropped! It’s not a safe haven 

Today: Bitcoin went up! It’s a safe haven 

Oh wait... maybe a safe haven…",1235686265032499200,2020-03-05 21:58:58,Twitter for Android,en,,Positif, last week bitcoin dropped it s not a safe haven today bitcoin went up it s a safe haven oh wait mungkin a safe haven 
1,@princey1976 @MarkYusko why does the dude keep trying to tag that junk coin meth with bitcoin,1235686263061004289,2020-03-05 21:58:57,Twitter Web App,en,,Netral, why does the dude keep trying to tag that junk coin meth with bitcoin
2,"RT @IvanOnTech: BREAKING: SOUTH KOREA LEGITIMIZES CRYPTO

THIS IS HUGE...

Halving is gonna be epic 

#Bitcoin

https://t.co/WkgQ62vRFM",1235686243318497280,2020-03-05 21:58:53,Twitter for iPhone,en,,Positif, breaking south korea legitimizes crypto this is huge halving is gonna be epic bitcoin 
3,Hope my 2017 bitcoin investment about to take off! https://t.co/SwK3LiV26K,1235686227405402112,2020-03-05 21:58:49,Twitter for iPhone,en,,Netral,hope my 2017 bitcoin investment about to take off 
4,"@Changehero_io @CryptoWendyO  is the best Female Crypto Influencer, everything seems very special to her and we lov… https://t.co/8eEjEj8izn",1235686224741859330,2020-03-05 21:58:48,Twitter for Android,en,,Positif, is the best female crypto influencer everything seems very special to her and we lov 
5,"RT @mims: Natural gas power plant is using 14 megawatts a day to mine bitcoin in upstate New York.

That's enough power for 11,000 homes.…",1235686212934995969,2020-03-05 21:58:45,Twitter for iPhone,en,,Positif, natural gas power plant is using 14 megawatts a day to mine bitcoin in upstate new york thats enough power for 11000 homes 
6,#OpenSource #News This Startup’s Upgrade Code Can Be Used by Any Bitcoin-Based Blockchain https://t.co/AkX05CHa0E… https://t.co/AbxCzYYnrK,1235686183109181440,2020-03-05 21:58:38,dlvr.it,en,,Netral,opensource news this startup s upgrade code belum be used by any bitcoinbased blockchain 
7,"@purchasable Scammed by about 1.75 Bitcoin, please send me the link",1235686155712163840,2020-03-05 21:58:32,Twitter for Android,en,,Netral, scammed by about 175 bitcoin please send me the link
8,"RT @Tradingabcd_Net: #WAVES started to do waves things
Most of our lucky members are long on $Waves thanks to @Ferasy1  signal🔥🔥🔥🔥
Join us👊…",1235686149944991746,2020-03-05 21:58:30,Twitter for Android,en,,Positif, waves started to do waves things paling of kami lucky members are long on waves terima kasih to signal join us 
9,"RT @realmaxkeiser: Global financial crisis 2020 will catapult bitcoin to $100,000 and beyond – RT’s Keiser Report https://t.co/8skRWxozQJ",1235686139106938884,2020-03-05 21:58:28,Twitter for Android,en,,Netral, global financial crisis 2020 will catapult bitcoin to 100000 and beyond rt s keiser report 
10,Bitcoin fixes this. https://t.co/m2ShOgpuT2,1235686134807760899,2020-03-05 21:58:27,Twitter Web App,en,,Netral,bitcoin fixes this 
11,"RT @Alpha_Token: 🪂#AirdropAlert🪂 

👉#Retweet

We have #offers from #mercatox and #crex24 and we want your feedback #Alphas!

👉#Reply with y…",1235686130386735105,2020-03-05 21:58:26,Twitter for iPhone,en,,Positif, airdropalert retweet we have offers from mercatox and crex24 and we want your feedback alphas reply with ya 
12,"Things coronavirus will impact:

🚚 Supply chains
🤷‍♂️ Consumer sentiment
💸 Monetary policy

Things it won’t:

🔑 Ell… https://t.co/Y9IYQT0w9j",1235686117283774466,2020-03-05 21:58:22,Twitter for iPhone,en,,Netral,things coronavirus will impact supply chains consumer sentiment monetary policy things it won t ell 
