,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,"-3.16%↘️price down probability 71%
500 #BTC is transferred from unknown wallet to unknown wallet, 9 counted transac… https://t.co/431FfHWgAQ",1239177772590915591,2020-03-15 13:12:58,Twitter Web App,en,,Negatif,316 price down probability 71 500 btc is transferred from unknown wallet to unknown wallet 9 counted transac 
1,What if cryptocurrency to alleviate  lack of economic opportunity  in urban areas  of Africa ?,1239177769642270720,2020-03-15 13:12:57,"Cheap Bots, Done Quick!",en,,Positif,what if cryptocurrency to alleviate lack of economic opportunity in urban areas of africa 
2,"RT @zeusyeet: 💰 $10 $BTC #GIVEAWAY

To Enter : 

🏷️Follow me &amp; @CoinSpectre
🏷️Retweet + Tag 2 friend.

⏰ Rolling in 24 Hrs!

#Crypto #crypt…",1239177767142465541,2020-03-15 13:12:57,Mobile Web (M2),en,,Netral, 10 btc giveaway to enter  follow me amp retweet  tag 2 friend rolling in 24 hrs crypto crypt 
3,Cryptocurrency Market Makers Having Blown Up Amid Market Crash Says Crypto Trader Alex Kruger - #BitMEX… https://t.co/pQwMzuwS1K,1239177766441906176,2020-03-15 13:12:56,paulcrypto,en,,Netral,cryptocurrency market makers having blown up amid market crash says crypto trader alex kruger  bitmex 
4,RT @KA_Deals: For everyone into #crypto and #Airdrops — I think this is going to be the most advanced exchange ever. So join early to reap…,1239177748406550530,2020-03-15 13:12:52,Twitter for iPhone,en,,Positif, for everyone into crypto and airdrops i think this is going to be the most advanced exchange ever so join early to reap 
5,"Nigerian scammer 'pulls off $1million heist' from maximum se.. 
DailyMailUK - News - Noticia - Bitcoin - CryptoCurr… https://t.co/cHbeNb7uSP",1239177678411968513,2020-03-15 13:12:35,MEGNEW,en,,Netral,nigerian scammer pulls off 1million heist from maximum se dailymailuk  news  noticia  bitcoin  cryptocurr 
6,"Living on the edge: Ford reveals new SUV 
DailyMailUK - News - Noticia - Bitcoin - CryptoCurrency - Forex -… https://t.co/DgV4Mh60BG",1239177668597350401,2020-03-15 13:12:33,MEGNEW,en,,Positif,living on the edge ford reveals new suv dailymailuk  news  noticia  bitcoin  cryptocurrency  forex  
7,"RT @cryptobrice: 🚨$10 $BTC #Giveaway

 To enter the giveaway:

⭐ Follow @BE_podcast &amp; @BE_giveaways
⭐ Retweet and Like this Tweet
⭐ Tag 2 f…",1239177664386060288,2020-03-15 13:12:32,Twitter for Android,en,,Netral, 10 btc giveaway to enter the giveaway follow amp retweet and like this tweet tag 2 f 
8,"@SchenolS @GermanCoin_GCX No worries about CoronaViris, Cryptocurrency is the right one that can help prevent sprea… https://t.co/8hPhcpdCS5",1239177644530266112,2020-03-15 13:12:27,Twitter Web App,en,,Positif, no worries about coronaviris cryptocurrency is the right one that can help prevent sprea 
9,"RT @StartGrowthHack: Time of each transaction by #cryptocurrency! 

#Fintech #Blockchain #Crypto #Ripple #Bitcoin #Ethereum #BTC #ETH #Cryp…",1239177623122608128,2020-03-15 13:12:22,Twitter for Android,en,,Netral, time of each transaction by cryptocurrency fintech blockchain crypto ripple bitcoin ethereum btc eth cryp 
11,"RT @SchenolS: Hi #Cryptonians, 
I do it again!
To fight this shit #Corona virus with good mood,
I #giveaway 200000 #GCX, 300$ worth soon!…",1239177586007302145,2020-03-15 13:12:13,kyle88027243,en,,Positif, hi cryptonians i do it again to fight this shit corona virus with good mood i giveaway 200000 gcx 300 worth soon 
12,RT @WinPlayApp: Read how #Blockchain restriction measures are putting the #USA behind and how they can harbor #Crypto innovation. Make #Ame…,1239177578805628928,2020-03-15 13:12:12,Twitter Web App,en,,Negatif, read how blockchain restriction measures are putting the usa behind and how they can harbor crypto innovation make ame 
13,"Ethereum eRush uses  alphanumeric memo feature for the first time in it decentralized database. 

#ethereumerush… https://t.co/cOFztlovXb",1239177559172157440,2020-03-15 13:12:07,Twitter for Android,en,,Positif,ethereum erush uses alphanumeric memo feature for the first time in it decentralized database ethereumerush 
14,"Time of each transaction by #cryptocurrency! 

#Fintech #Blockchain #Crypto #Ripple #Bitcoin #Ethereum #BTC #ETH… https://t.co/bcQT9S5dI7",1239177541656686592,2020-03-15 13:12:03,Buffer,en,,Netral,time of each transaction by cryptocurrency fintech blockchain crypto ripple bitcoin ethereum btc eth 
15,"Italian Red Cross Now Accept BTC Donations to combat Coronavirus - Altcoin Buzz
https://t.co/VLm0CU2Sez",1239177540566212608,2020-03-15 13:12:03,DeskTrading News,en,,Netral,italian red cross now accept btc donations to combat coronavirus  altcoin buzz 
17,"New article: ""Libra Rival Celo Gets Big Backers, Bitcoin Falls &amp; More"" has been published on Fintech Zoom -… https://t.co/UkmDB9ev3Q",1239177469745299456,2020-03-15 13:11:46,App for FintechZoom.com,en,,Positif,new article libra rival celo gets big backers bitcoin falls amp more has been published on fintech zoom  
18,"RT @TheCryptoviser: #Cardano, #VeChain, #Algorand #Price Drops; #XRP #Liquidity Struggling; #Binance #Africa #Fiat to #Crypto

#cryptocurre…",1239177381774049280,2020-03-15 13:11:25,Alex Blockchain Bot,en,,Netral, cardano vechain algorand price drops xrp liquidity struggling binance africa fiat to crypto cryptocurre 
19,"RT @digital_mine_: If you had bought 10000 #EURO of #BITCOIN the 10-09-2013
Today, 2377.56 days later, You would have 498329.90 EURO and th…",1239177364485156870,2020-03-15 13:11:21,Alex Blockchain Bot,en,,Netral, if you had bought 10000 euro of bitcoin the 10092013 today 237756 days later you would have 49832990 euro and th 
22,"RT @BTCHistory: Today in BTC history: 
----------------------------
 2020-03-15 | 5,319.9433
 2019-03-15 | 3935.415
 2018-03-15 | 8256.9938…",1239177352808148994,2020-03-15 13:11:18,arjiebharjie,en,,Netral, today in btc history  20200315  53199433 20190315  3935415 20180315  82569938 
26,"RT @AxiosFoundation: The #Axio is a revolutionary change that will propel cryptocurrency in to the mainstream. 

Come see the future! Join…",1239177301000060928,2020-03-15 13:11:06,arjiebharjie,en,,Netral, the axio is a revolutionary change that will propel cryptocurrency in to the mainstream come see the future join 
27,"#NEWZEALAND

follow👉@ciulinaru49⬅️

#ico #ethereum #crypto #crowdfunding #medicaid #blackhistorymonth… https://t.co/bGLeHVNqUr",1239177294192746498,2020-03-15 13:11:04,Twitter for Android,en,,Netral,newzealand follow ico ethereum crypto crowdfunding medicaid blackhistorymonth 
28,"ATTENTION!📢📢📣📣💁‍♂️💁‍♂️

REGISTRATION WILL START FROM TOMORROW
PLEASE READ THIS BEFORE ENTERING INTO THE CONTEST… https://t.co/bGD5Cpo2vv",1239177291072073731,2020-03-15 13:11:03,Twitter Web App,en,,Netral,attention registration will start from tomorrow please read this before entering into the contest 
29,"RT @CryptoConfPod: ""Whether Satoshi Nakamoto is male or female or even a single individual, I hope they never get outed publicly.""

https:/…",1239177286898909184,2020-03-15 13:11:02,Twitter for Android,en,,Negatif, whether satoshi nakamoto is male or female or even a single individual i hope they never get outed publicly https 
31,"RT @deotum: Deotum Exchange Token 📣
🔲100,000 DTM each for first 1000 people 

Name: DEOTUM EXCHANGE TOKEN📣
Supply: 1,000,000,000📣
Symbol: D…",1239177265436430336,2020-03-15 13:10:57,Twitter Web App,en,,Positif, deotum exchange token 100000 dtm each for first 1000 people name deotum exchange token supply 1000000000 symbol d 
34,"@DNPthree I want to buy back the cryptocurrency token which is down because I bought at the top price😫😞

abdullohanbu@gmail.com  paypal",1239177178366926848,2020-03-15 13:10:36,Twitter Web App,en,,Positif, i want to buy back the cryptocurrency token which is down because i bought at the top price abdullohanbu paypal
35,"Ripple (XRP) Is Plunging and Remains Vulnerable To A Drop Below $0.24 https://t.co/eAca2hKqI3 
   
#bitcoin #Cryptocurrency #Investing",1239177170079100928,2020-03-15 13:10:34,HEDGEP,en,,Negatif,ripple xrp is plunging and remains vulnerable to a drop below 024 bitcoin cryptocurrency investing
36,"Earning #cryptocurrency for selling my stuff on @Listia! Join me using code ""BNCNZV"" for an extra 100 XNK. I just l… https://t.co/3FX5pSKknE",1239177163531857924,2020-03-15 13:10:33,Listia,en,,Netral,earning cryptocurrency for selling my stuff on join me using code bncnzv for an extra 100 xnk i just l 
38,"U.S. Airstrikes Kill Iraqi Soldiers and Police, Iraqi Offici.. 
nytimes - News - Noticia - Bitcoin - CryptoCurrency… https://t.co/kU4mVo98II",1239177058552610822,2020-03-15 13:10:08,MEGNEW,en,,Netral,us airstrikes kill iraqi soldiers and police iraqi offici nytimes  news  noticia  bitcoin  cryptocurrency 
39,"Companies warn of an economic crisis as China battles corona.. 
TheEconomist - News - Noticia - Bitcoin - CryptoCur… https://t.co/oJWzJejZAV",1239177055851499521,2020-03-15 13:10:07,MEGNEW,en,,Positif,companies warn of an economic crisis as china battles corona theeconomist  news  noticia  bitcoin  cryptocur 
40,"RT @czymeq: Ever wanted to become a cryptocurrency miner? Now you can do it without troubles and risks! It’s fast, lightweight and easy-to-…",1239177048687435776,2020-03-15 13:10:05,Twitter for Android,en,,Positif, ever wanted to become a cryptocurrency miner now you can do it without troubles and risks it s fast lightweight and easyto 
41,"A warlord’s trial aims to end impunity in Congo 
TheEconomist - News - Noticia - Bitcoin - CryptoCurrency - Forex -… https://t.co/zPfvCY8FfS",1239177046372372482,2020-03-15 13:10:05,MEGNEW,en,,Netral,a warlord s trial aims to end impunity in congo theeconomist  news  noticia  bitcoin  cryptocurrency  forex  
42,"RT @TheWorldsAMine: 💥✨🤜3k $XYO GA🤛✨💥

🚨Must👇

💥🔄RT
💥🚸FOLLOW✨ @inkfluencer
&amp; @TheWorldsAMine 
💥🤼TAG a user(s) NOT following @inkfluencer or…",1239177043591520256,2020-03-15 13:10:04,Twitter Web App,en,,Netral, 3k xyo ga must rt follow amp tag a users not following or 
43,"Iran's Coronavirus Strategy Favored Economy Over Public Heal.. 
WSJ - News - Noticia - Bitcoin - CryptoCurrency - F… https://t.co/9HfEAOzDN8",1239177043230838786,2020-03-15 13:10:04,MEGNEW,en,,Positif,irans coronavirus strategy favored economy over public heal wsj  news  noticia  bitcoin  cryptocurrency  f 
44,"RT @ApolloCurrency: Apollo Fintech Product Features

We strive to offer products that revolutionize the world of finance!

Visit our websit…",1239176995767975938,2020-03-15 13:09:53,Twitter for Android,en,,Netral, apollo fintech product features we strive to offer products that revolutionize the world of finance visit our websit 
45,"RT @thecapital_io: 💰💰#Bitcoin #Giveaway💰💰

Want 500k #Sats sent to your @Coinbase wallet? 

✨Follow @thecapital_io
✨Like, Retweet or Commen…",1239176973760380928,2020-03-15 13:09:47,Twitter for Android,en,,Netral, bitcoin giveaway want 500k sats sent to your wallet follow like retweet or commen 
46,RT @keepnetlabs: Top domains used in #BEC #attacks. See more: https://t.co/Fd7ybsXPpl #infosec #ransomware #malware #antiphishing #cyberatt…,1239176953317470209,2020-03-15 13:09:43,GDPR Funnel,en,,Positif, top domains used in bec attacks see more infosec ransomware malware antiphishing cyberatt 
50,"RT @ShashiTharoor: The Supreme Court decision to cancel @RBI’s ban on cryptocurrency trading is welcome, argues @anilkantony:
https://t.co/…",1239176847717314561,2020-03-15 13:09:17,Twitter Web App,en,,Positif, the supreme court decision to cancel ban on cryptocurrency trading is welcome argues 
53,RT @LinkupVe: Don't keep waiting until they can #Gift #Giveaways you with #Linkup #app #blockchain #EOS you'll #soon win #cryptocurrency 💵…,1239176800418385920,2020-03-15 13:09:06,Twitter Web App,en,,Positif, dont keep waiting until they can gift giveaways you with linkup app blockchain eos youll soon win cryptocurrency 
54,"RT @czymeq: ✔️ProBit is a centralized cryptocurrency 
exchange located in Seychelles. 
✔️There are 213 coins and 455 trading 
pairs on the…",1239176796039512064,2020-03-15 13:09:05,Twitter Web App,en,,Netral, probit is a centralized cryptocurrency exchange located in seychelles there are 213 coins and 455 trading pairs on the 
55,"#Cardano, #VeChain, #Algorand #Price Drops; #XRP #Liquidity Struggling; #Binance #Africa #Fiat to #Crypto… https://t.co/7F5VnR4F0y",1239176791161479168,2020-03-15 13:09:04,Twitter Web App,en,,Netral,cardano vechain algorand price drops xrp liquidity struggling binance africa fiat to crypto 
56,"RT @1CrypticPoet: Set up em up...then knock em down.

It's not a coincidence.

The world is evolving, but luckily for you, you've been prep…",1239176780398854144,2020-03-15 13:09:01,Twitter Web App,en,,Positif, set up em upthen knock em down its not a coincidence the world is evolving but luckily for you youve been prep 
57,RT @Cointelegraph: Pompliano expects that U.S. monetary stimulus and the Bitcoin halving will lead to a surge in cryptocurrency adoption ht…,1239176715022282753,2020-03-15 13:08:46,Twitter Web App,en,,Netral, pompliano expects that us monetary stimulus and the bitcoin halving will lead to a surge in cryptocurrency adoption ht 
58,@suboticjelena PLOT TWIST: https://t.co/RYKZFo7J67,1239176710622502912,2020-03-15 13:08:45,Twitter for Android,en,,Netral, plot twist 
60,"RT @maxjcm: New Predictive Analytics Capabilities Of #Blockchain

#VC #fintech #banking #finserv #cryptocurrency #finance #banks #blockchai…",1239176678208929793,2020-03-15 13:08:37,Twitter Web Client,en,,Positif, new predictive analytics capabilities of blockchain vc fintech banking finserv cryptocurrency finance banks blockchai 
62,@SchenolS @GermanCoin_GCX Good time's Ahead for GermanCoim #GCX. This will gonna be the next usable Cryptocurrency… https://t.co/gQZBjdZ8Jr,1239176633837215745,2020-03-15 13:08:26,Twitter Web App,en,,Positif, good times ahead for germancoim gcx this will gonna be the next usable cryptocurrency 
