,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,"RT @BitplazaMobile: If you never spent #cryptocurrency before, we have a great video for you. 

Bitplaza App Tutorial, How to buy items wit…",1239097894940147712,2020-03-15 07:55:34,Twitter for Android,en,,Positif, if you never spent cryptocurrency before we have a great video for you bitplaza app tutorial how to buy items wit 
1,"RT @Airdrop_Broadc: 🎉Giving away 25,000 $TWT (Trust Wallet Token)

✅Trust #Wallet is now the #official cryptocurrency wallet of #Binance.…",1239097868486672386,2020-03-15 07:55:27,Twitter Web App,en,,Netral, giving away 25000 twt trust wallet token trust wallet is now the official cryptocurrency wallet of binance 
2,RT @WinPlayApp: Read how #Blockchain restriction measures are putting the #USA behind and how they can harbor #Crypto innovation. Make #Ame…,1239097807446749184,2020-03-15 07:55:13,Twitter Web App,en,,Negatif, read how blockchain restriction measures are putting the usa behind and how they can harbor crypto innovation make ame 
3,"Should you invest in a VCT? Watch the Investing Show 
ThisIsMoney - News - Noticia - Bitcoin - CryptoCurrency -… https://t.co/lgnzC1QS4D",1239097640333316097,2020-03-15 07:54:33,MEGNEW,en,,Netral,should you invest in a vct watch the investing show thisismoney  news  noticia  bitcoin  cryptocurrency  
4,"Max von Sydow: Where to Stream 13 of His Best Movies 
nytimes - News - Noticia - Bitcoin - CryptoCurrency -… https://t.co/YF2aEbX2BE",1239097629675585536,2020-03-15 07:54:30,MEGNEW,en,,Positif,max von sydow where to stream 13 of his best movies nytimes  news  noticia  bitcoin  cryptocurrency  
5,"RT @AtomarsExchange: ROUND 2 of the project voting competition is ON!
Visit https://t.co/6mZ0cizwx3 and vote for your favorite project toda…",1239097607198142464,2020-03-15 07:54:25,Mobile Web (M2),en,,Positif, round 2 of the project voting competition is on visit and vote for your favorite project toda 
6,"The #Indian #cryptocurrency community’s dispute with the #central #bank, the #Reserve #Bank of #India (#RBI), over… https://t.co/rqkrt8AgEt",1239097583290761217,2020-03-15 07:54:19,Twitter Web App,en,,Netral,the indian cryptocurrency community s dispute with the central bank the reserve bank of india rbi over 
7,"Some Indian Banks Ignore Supreme Court Verdict on Cryptocurrency, RBI Urged to Rectify https://t.co/RH2M9SUoe7 https://t.co/HTnhcQ65iQ",1239097577737531395,2020-03-15 07:54:18,WordPress.com,en,,Netral,some indian banks ignore supreme court verdict on cryptocurrency rbi urged to rectify 
8,"Are the crypto markets going to find support in the coming weeks, or will we see a continued downtrend in momentum?… https://t.co/EQ0s5pDqIJ",1239097562113720321,2020-03-15 07:54:14,ContentStudio.io,en,,Netral,are the crypto markets going to find support in the coming weeks or will we see a continued downtrend in momentum 
9,"I use WazirX Bitcoin exchange and love it! Their latest unique feature, Smart Token Fund, helps crypto investors fi… https://t.co/6r4FNSGADT",1239097550252081153,2020-03-15 07:54:11,Twitter for Android,en,,Positif,i use wazirx bitcoin exchange and love it their latest unique feature smart token fund helps crypto investors fi 
10,"New post: ""Some Indian Banks Ignore Supreme Court Verdict on Cryptocurrency, RBI Urged to Rectify"" https://t.co/eD4yxD5xTz",1239097532225146880,2020-03-15 07:54:07,IFTTT,en,,Positif,new post some indian banks ignore supreme court verdict on cryptocurrency rbi urged to rectify 
12,"NYC teachers plan mass walkout after de Blasio orders school.. 
MailOnline - Coronavirus - News - Noticias - Bitcoi… https://t.co/jhQO0vt5rI",1239097509668159489,2020-03-15 07:54:02,MAX_NET,en,,Netral,nyc teachers plan mass walkout after de blasio orders school mailonline  coronavirus  news  noticias  bitcoi 
13,"RT @nanogamesio: It's been a wild ride in #Cryptocurrency this week-

Come by the https://t.co/BdbXAkgYGN Live Game Chat where we'll be giv…",1239097459311140865,2020-03-15 07:53:50,Twitter for iPhone,en,,Negatif, its been a wild ride in cryptocurrency this week come by the live game chat where well be giv 
14,"RT @changefinance: Now available in Europe 🇪🇺 Start trading cryptocurrency commission-free with Change App ⚡
⭐ AppStore: 4.5
⭐ Google Play:…",1239097449479839744,2020-03-15 07:53:47,Twitter for Android,en,,Positif, now available in europe start trading cryptocurrency commissionfree with change app appstore 45 google play 
