,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,Legacy Trust’s Crypto Spin-Off Receives $3M to Roll Out Asian Settlement Platform https://t.co/jV1mqJmbC3 #crypto… https://t.co/AnqOIkeS1q,1237187080930852868,2020-03-10 01:22:40,Buffer,en,,Netral,legacy trust s crypto spinoff receives 3m to roll out asian settlement platform crypto 
1,Risk report shows trends in cryptocurrency scams – Huntsville Item https://t.co/D9IoRMjaoU https://t.co/Jlt7xrsWU9,1237186985305026565,2020-03-10 01:22:17,WordPress.com,en,,Netral,risk report shows trends in cryptocurrency scams huntsville item 
2,"#Litecoin is down 2.47% for the day.
#LTC is currently trading at $50.6337 #USD.
On the 7 day chart $LTC is down 16… https://t.co/5kvJbcqmZ6",1237186959178641408,2020-03-10 01:22:11,Twitter Web App,en,,Negatif,litecoin is down 247 for the day ltc is currently trading at 506337 usd on the 7 day chart ltc is down 16 
3,@binance y’all better not play me and let me get back in my account so I can move my cryptocurrency around...I got… https://t.co/2KRNTfChaR,1237186925175472130,2020-03-10 01:22:03,Twitter for iPhone,en,,Positif, y all better not play me and let me get back in my account so i can move my cryptocurrency aroundi got 
4,"RT @RepGosar: By providing much-needed regulatory clarity about cryptocurrency, we will make it easier for businesses, institutions, and ev…",1237186916883275777,2020-03-10 01:22:01,Twitter Web App,en,,Positif, by providing muchneeded regulatory clarity about cryptocurrency we will make it easier for businesses institutions and ev 
5,"RT @cryptobrice: 🚨 $10 #BTC  &amp; 15.000 $CRTC #Giveaway 

⭐️Follow @CircuitSociety 
⭐️Like+RT
⭐️Tag 2 Friends Or More

⏰Rolling in 48 hours!!…",1237186907139903494,2020-03-10 01:21:59,Twitter Web App,en,,Positif, 10 btc amp 15000 crtc giveaway follow likert tag 2 friends or more rolling in 48 hours 
7,RT @CNBC: Over $21 billion wiped off cryptocurrency market in 24 hours after massive oil price plunge https://t.co/D1UgK1Sp0D,1237186888550592512,2020-03-10 01:21:54,Twitter for Android,en,,Netral, over 21 billion wiped off cryptocurrency market in 24 hours after massive oil price plunge 
8,RT @LcgIco: LCG is one few experienced companies on the blockchain market. The company reached a revenue of €40 million in 2019 and is on i…,1237186811690209280,2020-03-10 01:21:36,Twitter Web App,en,,Positif, lcg is one few experienced companies on the blockchain market the company reached a revenue of 40 million in 2019 and is on i 
9,"RT @crypt0snews: Premiering today's crypto news video!
""Will Bitcoin's Halvening Save The Price? | Oil Price Feud Rocks Markets | Daily Cry…",1237186779951828992,2020-03-10 01:21:28,Twitter for iPhone,en,,Netral, premiering todays crypto news video will bitcoins halvening save the price  oil price feud rocks markets  daily cry 
10,"RT @airdropratingio: 🔷EXCLUSIVE! Easily earn 0.5 EURS. Listed on CoinMarketCap!
🔷NO KYC!
🔷Reward distribution instantly after the campaign…",1237186748825784320,2020-03-10 01:21:21,Twitter Web App,en,,Positif, exclusive easily earn 05 eurs listed on coinmarketcap no kyc reward distribution instantly after the campaign 
