,tweets,id,date,source,lang,place,sentiment,tweet_bersih
0,"2 Months Ago, Andreas Antonopoulos Explained Why #bitcoin Would Crash $BTC.X $ETH.X $XRP.X https://t.co/wWM0XNwTgt https://t.co/WzLspozb25",1238815184648638466,2020-03-14 13:12:10,bitcoinagile,en,,Netral,2 months ago andreas antonopoulos explained why bitcoin would crash btcx ethx xrpx 
1,"People’s Bank Of China Making Progress Toward Digital Coin 
https://t.co/xy510iZed5 #TheBankingScene",1238815143229673472,2020-03-14 13:12:00,drumup.io,en,,Netral,people s bank of china making progress toward digital coin thebankingscene
2,RT @WinPlayApp: Read how #Blockchain restriction measures are putting the #USA behind and how they can harbor #Crypto innovation. Make #Ame…,1238815088599011329,2020-03-14 13:11:47,Twitter Web App,en,,Negatif, read how blockchain restriction measures are putting the usa behind and how they can harbor crypto innovation make ame 
3,@jacindaardern Biggest NZ cryptocurrency theft on your watch #cryptopia multi millions stolen from users but nether… https://t.co/vYEUKArXwN,1238815052162990080,2020-03-14 13:11:39,Twitter Web App,en,,Netral, biggest nz cryptocurrency theft on your watch cryptopia multi millions stolen from users but nether 
4,"RT @AtomarsExchange: Round 2 of the project voting competition will be launched on March 9, 2020.

Comment below and suggest the projects w…",1238815015253291008,2020-03-14 13:11:30,Twitter Web App,en,,Negatif, round 2 of the project voting competition will be launched on march 9 2020 comment below and suggest the projects w 
5,"😯🤓Cryptocurrency beneficial for an E-commerce store 

#cryptomonk #Dailyfacts #bitcoinfacts #cryptofacts #Bitcoin… https://t.co/a7irmap0JI",1238814993362989056,2020-03-14 13:11:25,Twitter Web App,en,,Netral, cryptocurrency beneficial for an ecommerce store cryptomonk dailyfacts bitcoinfacts cryptofacts bitcoin 
6,"RT @iqbal39291461: Centric public sale is now open
Visit https://t.co/OrlJjtPTdo and buy Centric Rise at 0.38$
More information
@JoinCentri…",1238814983959519232,2020-03-14 13:11:22,Alex Blockchain Bot,en,,Positif, centric public sale is now open visit and buy centric rise at 038 more information 
7,"RT @crystaljdt15: Free 10000 btc satoshis (tradable)
Claim it before it expires!
For more info, visit https://t.co/8ifhi3x3NA
For invitatio…",1238814975076032514,2020-03-14 13:11:20,Alex Blockchain Bot,en,,Positif, free 10000 btc satoshis tradable claim it before it expires for more info visit for invitatio 
8,"RT @CryptoPolka: #BitcoinCash is down 2.17% for the day.
#BCH is currently trading at $171.67 #USD
On the 7 day chart, $BCH is down 50%
#Cr…",1238814970302906368,2020-03-14 13:11:19,arjiebharjie,en,,Negatif, bitcoincash is down 217 for the day bch is currently trading at 17167 usd on the 7 day chart bch is down 50 cr 
9,"@TheCryptoDog hm... when we have best time for cryptocurrency and it goes down 50% over few hours, we all should th… https://t.co/TcqyCsrAeQ",1238814960526012421,2020-03-14 13:11:17,Twitter for iPhone,en,,Positif, hm when we have best time for cryptocurrency and it goes down 50 over few hours we all should th 
10,"RT @BTCHistory: Today in BTC history: 
----------------------------
 2020-03-14 | 5,445.6533
 2019-03-14 | 3885.9883
 2018-03-14 | 8196.897…",1238814948622508033,2020-03-14 13:11:14,arjiebharjie,en,,Netral, today in btc history  20200314  54456533 20190314  38859883 20180314  8196897 
12,"RT @SonataCapital: Could the Coronavirus Be a Catalyst for Fintech? - Finance Magnates
#markets #investing #cryptocurrency #blockchain #new…",1238814864048455680,2020-03-14 13:10:54,Twitter for iPhone,en,,Positif, could the coronavirus be a catalyst for fintech  finance magnates markets investing cryptocurrency blockchain new 
14,"RT @AirdropDet: 🔍 New #Airdrop: ABIT Network

💲 Total reward: Up to 250 TAT [$12.5] + 40 TAT [$2] per referral

🔴 Start the ABIT Network Ai…",1238814801377124352,2020-03-14 13:10:39,Twitter for Android,en,,Positif, new airdrop abit network total reward up to 250 tat 125  40 tat 2 per referral start the abit network ai 
15,"Bitcoin Falls Below Moving Averages that Made Super-Bullish Golden Cross https://t.co/mEgK9Q301e 
   
#bitcoin #Cryptocurrency #Investing",1238814798105714688,2020-03-14 13:10:38,HEDGEP,en,,Positif,bitcoin falls below moving averages that made superbullish golden cross bitcoin cryptocurrency investing
16,"RT @ozcar_official: Are you a blockchain or crypto expert and wanting to unveil newest product, feature release, or even a teaser about an…",1238814751163068416,2020-03-14 13:10:27,Twitter Web App,en,,Netral, are you a blockchain or crypto expert and wanting to unveil newest product feature release or even a teaser about an 
17,"RT @CryptoDebby: 👾👾EXCHANGE👾👾

Use the link or QR code to sign up  @binance and get 10% discount on all trades you make ! 🔥🔥🔥

✔https://t.c…",1238814706766360576,2020-03-14 13:10:16,Twitter Web App,en,,Netral, exchange use the link or qr code to sign up and get 10 discount on all trades you make  
18,GetPaid Proof for - #Anterius (2020-03-14 13:07:43) Check https://t.co/pEur7UA5Ko #btc #hyip #earnonline #cryptocurrency,1238814703717158914,2020-03-14 13:10:16,Zapier.com,en,,Netral,getpaid proof for  anterius 20200314 130743 check btc hyip earnonline cryptocurrency
19,GetPaid Proof for - #CoronaInvest (2020-03-14 13:08:34) Check https://t.co/uWzldiojRs #btc #hyip #earnonline #cryptocurrency,1238814698365161472,2020-03-14 13:10:14,Zapier.com,en,,Netral,getpaid proof for  coronainvest 20200314 130834 check btc hyip earnonline cryptocurrency
20,"RT @carmindabrendel: Bitcoin price crashes spectacularly, losing 20 per cent of its value in minutes | The Independent https://t.co/aVoPE13…",1238814693130670080,2020-03-14 13:10:13,Twitter Web App,en,,Positif, bitcoin price crashes spectacularly losing 20 per cent of its value in minutes  the independent 
21,Zombie 'hate voters' muslim extermism can deceive in order to enact shakira law In the school board until voters ca… https://t.co/xQCsagqwfm,1238814663862816771,2020-03-14 13:10:06,LHrepost,en,,Negatif,zombie hate voters muslim extermism can deceive in order to enact shakira law in the school board until voters ca 
22,"RT @Airdrop_Broadc: 🎀Giving away 25,000 $TWT (Trust Wallet Token)🎀

💯Trust #Wallet is now the #official cryptocurrency wallet of #Binance.…",1238814587308269569,2020-03-14 13:09:48,Twitter Web App,en,,Netral, giving away 25000 twt trust wallet token trust wallet is now the official cryptocurrency wallet of binance 
24,"RT @Aijaz50425916: We want cryptocurrency to be legal in Pakistan.
#cryptokolegalkaro",1238814534959271938,2020-03-14 13:09:35,Twitter Web App,en,,Positif, we want cryptocurrency to be legal in pakistan cryptokolegalkaro
25,"https://t.co/UsYIsBw8jR #film, #cinema, #movie, #cinemadrom, #tokensale, #cryptocurrency, #ethereum, #bitcoin,… https://t.co/rqEByiF08y",1238814528428638216,2020-03-14 13:09:34,Twitter Web App,en,,Netral, film cinema movie cinemadrom tokensale cryptocurrency ethereum bitcoin 
28,TP is the hottest cryptocurrency,1238814459747012608,2020-03-14 13:09:17,Twitter for iPhone,en,,Netral,tp is the hottest cryptocurrency
29,"Centric public sale is now open
Visit https://t.co/OrlJjtPTdo and buy Centric Rise at 0.38$
More information… https://t.co/qrUgoCBXP5",1238814443955421190,2020-03-14 13:09:14,Twitter for Android,en,,Positif,centric public sale is now open visit and buy centric rise at 038 more information 
30,"RT @JoshRoomsburg: 🚨 #CryptoGiveaway 🚨

10,000 #Pixby Giveaway! 🥳🎉

💥 Like &amp; Retweet
💥 Follow: @JoshRoomsburg
💥 Follow: @PixbyToken
💥 Tag 3…",1238814427010306048,2020-03-14 13:09:10,Twitter for Android,en,,Netral, cryptogiveaway 10000 pixby giveaway like amp retweet follow follow tag 3 
31,"RT @tatcoin: Pre-Public Sale of TATCOIN is Live.

Visit https://t.co/k8vP4KAuy8

#Tatcoin is the transactional currency for all @abitnetwor…",1238814410522517504,2020-03-14 13:09:06,Twitter Web App,en,,Positif, prepublic sale of tatcoin is live visit tatcoin is the transactional currency for all 
33,"RT @ApolloCurrency: Apollo Fintech Product Features

We strive to offer products that revolutionize the world of finance!

Visit our websit…",1238814360409006080,2020-03-14 13:08:54,Twitter for Android,en,,Netral, apollo fintech product features we strive to offer products that revolutionize the world of finance visit our websit 
34,"Free 10000 btc satoshis (tradable)
Claim it before it expires!
For more info, visit https://t.co/8ifhi3x3NA
For inv… https://t.co/bGUXN8BIP6",1238814344558845953,2020-03-14 13:08:50,Twitter Web App,en,,Positif,free 10000 btc satoshis tradable claim it before it expires for more info visit for inv 
35,"RT @zeusyeet: 💰$15 $ETH #GIVEAWAY

 To enter the giveaway:

⭐ Follow me &amp; @M3OWWW
⭐ Retweet and Like this Tweet
⭐ Tag 2 friends

⏰ Rolling…",1238814334555316225,2020-03-14 13:08:48,Twitter Web App,en,,Netral, 15 eth giveaway to enter the giveaway follow me amp retweet and like this tweet tag 2 friends rolling 
36,@PCT_Token #PCT #BTC #ETH #VD #USDT #Crypto #Blockchain #IEO #Trading #Cryptocurrency Super...,1238814319569186818,2020-03-14 13:08:44,Twitter for Android,en,,Positif, pct btc eth vd usdt crypto blockchain ieo trading cryptocurrency super
38,RT @JoelKatz: @rockhardfister I believe the entire cryptocurrency industry is built around the promise of what the technology could do in t…,1238814278108446721,2020-03-14 13:08:34,Twitter for Android,en,,Netral, i believe the entire cryptocurrency industry is built around the promise of what the technology could do in t 
39,"RT @VoskCoin: Go ""Deeper In The Mines"" with VoskCoin as we tour the biggest and craziest Bitcoin cryptocurrency mining farms from around th…",1238814247787859971,2020-03-14 13:08:27,Twitter Web Client,en,,Netral, go deeper in the mines with voskcoin as we tour the biggest and craziest bitcoin cryptocurrency mining farms from around th 
40,"RT @TheAndrewJBurns: I JUST published ""Will COVID-19 Finally Force Fiat Into The History Books?"" Part 2 of 3 
#covid19 #crypto #coronavirus…",1238814239810187264,2020-03-14 13:08:25,Twitter Web App,en,,Netral, i just published will covid19 finally force fiat into the history books part 2 of 3 covid19 crypto coronavirus 
41,"RT @Cryptokingmake1: 🚨#BITCOIN #Crypto #Giveaway🚨

🎁ONE PERSON GETS $25 IN $BTC 🤑

🧜‍♀️Rules:

✅Like &amp; Retweet

✅ Retweet the post below…",1238814221304877056,2020-03-14 13:08:21,Twitter Web App,en,,Netral, bitcoin crypto giveaway one person gets 25 in btc rules like amp retweet retweet the post below 
42,"@AntiFashWitch Given all these far-right goons have been hiding their donated money from the taxman in Bitcoins, th… https://t.co/wDs58Js5FH",1238814201667354625,2020-03-14 13:08:16,Twitter Web App,en,,Positif, given all these farright goons have been hiding their donated money from the taxman in bitcoins th 
44,RT @Cointelegraph: Pompliano expects that U.S. monetary stimulus and the Bitcoin halving will lead to a surge in cryptocurrency adoption ht…,1238814152061321222,2020-03-14 13:08:04,Twitter for Android,en,,Netral, pompliano expects that us monetary stimulus and the bitcoin halving will lead to a surge in cryptocurrency adoption ht 
45,"RT @Bybit_Official: Trade on #Bybit - The Best #Cryptocurrency Derivatives Exchange

 $BTC | $ETH | $EOS | $XRP
🚫 No overloads &amp; downtimes…",1238814134126481409,2020-03-14 13:08:00,Twitter for Android,en,,Positif, trade on bybit  the best cryptocurrency derivatives exchange btc  eth  eos  xrp no overloads amp downtimes 
46,"RT @HY_Naga: Bitcoin Dump
Altcoin Dump
Fray For Corona Covid-19

#binance
#KuCoin
#Bitcoin
#altcointrading 
#Covid_19 
#CoronavirusOutbreak…",1238814129915215874,2020-03-14 13:07:59,Twitter for Android,en,,Netral, bitcoin dump altcoin dump fray for corona covid19 binance kucoin bitcoin altcointrading covid19 coronavirusoutbreak 
47,"New article: ""Cyperpunk Myths and Bitcoin in Real Life with Udi Wetheimer"" has been published on Fintech Zoom -… https://t.co/qC2KjaJhN3",1238814108968988672,2020-03-14 13:07:54,App for FintechZoom.com,en,,Positif,new article cyperpunk myths and bitcoin in real life with udi wetheimer has been published on fintech zoom  
49,"MICROPAYMENT WALLET AND
EARNINGS PLATFORM

https://t.co/BhljeeIzYu
Receive instant cryptocurrency payments from tho… https://t.co/zgIjKAlyKC",1238814050794037261,2020-03-14 13:07:40,Twitter Web App,en,,Netral,micropayment wallet and earnings platform receive instant cryptocurrency payments from tho 
50,"RT @Bitcoinikdotcom: Andreas Antonopoulos Explained This Bitcoin Crash Two Months Ago

https://t.co/lhH15FhkEB

#Blockchain #crypto #crypto…",1238814045601435648,2020-03-14 13:07:39,Twitter for Android,en,,Netral, andreas antonopoulos explained this bitcoin crash two months ago blockchain crypto crypto 
51,"RT @PCT_Token: 🔺Attention🔺
Ultimate Peace Token IEO on Vindax will be start within 5 https://t.co/R4dAMdcuj5 be ready for it.Many surprise…",1238814037233799168,2020-03-14 13:07:37,Twitter for Android,en,,Positif, attention ultimate peace token ieo on vindax will be start within 5 be ready for itmany surprise 
52,"RT @Bitcoinikdotcom: Regulators of New York needs crypto firms to yield Coronavirus Plan

https://t.co/3iaTMagYb5

#Blockchain #crypto #cry…",1238814033731555328,2020-03-14 13:07:36,Twitter for Android,en,,Positif, regulators of new york needs crypto firms to yield coronavirus plan blockchain crypto cry 
